"Gemeinde","Längengrad_Gemeinde","Breitengrad_Gemeinde","state","Hauptstadt","Längengrad","Breitengrad"
"WATTENHEIM",8.065582,49.522923,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"ADELMANNSFELDEN",10.003628,48.954324,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"WOLPERTSHAUSEN",9.845223,49.167105,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"WALLHAUSEN2",10.063061,49.211863,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ZWEIFLINGEN",9.518026,49.25588,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ROSENBERG1",9.474974,49.456285,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"BINAU",9.057115,49.365419,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"NECKARZIMMERN",9.133187,49.318459,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SCHWARZACH",8.983173,49.373813,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"HUEFFENHARDT",9.082798,49.291052,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"NEIDENSTEIN",8.884019,49.316469,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"REICHARTSHAUSEN",8.94521,49.355552,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SPECHBACH",8.884229,49.346244,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ZUZENHAUSEN",8.824093,49.295599,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"KUERNBACH",8.844275,49.076664,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ZAISENHAUSEN",8.812919,49.105526,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SEITINGEN OBERFLACHT",8.729855,48.021345,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"WINDEN IM ELZTAL",8.0387,48.153972,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"MALSBURG MARZELL",7.708589,47.731941,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"FISCHINGEN",7.597834,47.650526,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SCHALLBACH",7.626845,47.654705,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"HINTERZARTEN",8.105627,47.903858,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SCHLUCHSEE",8.179958,47.818958,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"HOECHENSCHWAND",8.166213,47.735352,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"GRAFENHAUSEN",8.262034,47.772892,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"FELDBERG (SCHWARZWALD)",8.109674,47.856404,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"EISENBACH (HOCHSCHWARZWALD)",8.270993,47.962172,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"BREITNAU",8.075349,47.940646,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"DACHSBERG (SUEDSCHWARZWALD)",8.100949,47.729949,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"FRIEDENWEILER",8.255208,47.916528,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"WUTACH",8.444351,47.837555,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SCHAEFTLARN",11.458206,47.989964,"Bavaria","Muenchen",11.5753822,48.1371079
"WOERTHSEE",11.202636,48.071942,"Bavaria","Muenchen",11.5753822,48.1371079
"ADELSHOFEN",11.116705,48.18313,"Bavaria","Muenchen",11.5753822,48.1371079
"ALTHEGNENBERG",11.064455,48.233116,"Bavaria","Muenchen",11.5753822,48.1371079
"JESENWANG",11.131529,48.166407,"Bavaria","Muenchen",11.5753822,48.1371079
"KOTTGEISERING",11.131747,48.119156,"Bavaria","Muenchen",11.5753822,48.1371079
"LANDSBERIED",11.168073,48.162707,"Bavaria","Muenchen",11.5753822,48.1371079
"MAMMENDORF",11.162678,48.208396,"Bavaria","Muenchen",11.5753822,48.1371079
"MITTELSTETTEN",11.095143,48.255788,"Bavaria","Muenchen",11.5753822,48.1371079
"OBERSCHWEINBACH",11.158268,48.241192,"Bavaria","Muenchen",11.5753822,48.1371079
"SCHOENGEISING",11.203978,48.140457,"Bavaria","Muenchen",11.5753822,48.1371079
"STEINDORF",11.001126,48.215553,"Bavaria","Muenchen",11.5753822,48.1371079
"BERG2",11.356187,47.966594,"Bavaria","Muenchen",11.5753822,48.1371079
"ANTDORF",11.308407,47.749411,"Bavaria","Muenchen",11.5753822,48.1371079
"BOEBING",10.988146,47.755052,"Bavaria","Muenchen",11.5753822,48.1371079
"EBERFING",11.200893,47.796415,"Bavaria","Muenchen",11.5753822,48.1371079
"ROTTENBUCH",10.964274,47.732472,"Bavaria","Muenchen",11.5753822,48.1371079
"KRUEN",11.278469,47.505053,"Bavaria","Muenchen",11.5753822,48.1371079
"PAUNZHAUSEN",11.565783,48.47413,"Bavaria","Muenchen",11.5753822,48.1371079
"BAIERN",11.898056,47.957257,"Bavaria","Muenchen",11.5753822,48.1371079
"BUCH A.BUCHRAIN",11.994126,48.215089,"Bavaria","Muenchen",11.5753822,48.1371079
"MOOSACH",11.875619,48.032615,"Bavaria","Muenchen",11.5753822,48.1371079
"TODTENWEIS",10.930284,48.516117,"Bavaria","Muenchen",11.5753822,48.1371079
"EGLING A.D.PAAR",10.983041,48.187602,"Bavaria","Muenchen",11.5753822,48.1371079
"WAIDHOFEN",11.336307,48.579092,"Bavaria","Muenchen",11.5753822,48.1371079
"EBENWEILER",9.513264,47.900658,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"HOSSKIRCH",9.446033,47.940508,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"BERKHEIM",10.08179,48.043327,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"DUERMENTINGEN",9.533605,48.113546,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SAULDORF",9.106323,47.94256,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"HEILIGENBERG",9.312802,47.821299,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ALTHEIM (ALB)",10.025037,48.581738,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"BERGHUELEN",9.761209,48.464015,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"NEENSTETTEN",10.021476,48.545493,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ROGGENBURG",10.230854,48.278334,"Bavaria","Muenchen",11.5753822,48.1371079
"LANDENSBERG",10.5234,48.43447,"Bavaria","Muenchen",11.5753822,48.1371079
"SYRGENSTEIN",10.301133,48.657789,"Bavaria","Muenchen",11.5753822,48.1371079
"BLINDHEIM",10.618163,48.631656,"Bavaria","Muenchen",11.5753822,48.1371079
"UNTERSTADION",9.690197,48.204552,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"REICHENSCHWAND",11.375207,49.512398,"Bavaria","Muenchen",11.5753822,48.1371079
"WAFFENBRUNN",12.665542,49.260801,"Bavaria","Muenchen",11.5753822,48.1371079
"KIRCHHAM",13.266784,48.34569,"Bavaria","Muenchen",11.5753822,48.1371079
"NEUKIRCHEN VORM WALD",13.3808,48.683235,"Bavaria","Muenchen",11.5753822,48.1371079
"TETTENWEIS",13.272011,48.443061,"Bavaria","Muenchen",11.5753822,48.1371079
"LINDBERG",13.254505,49.03578,"Bavaria","Muenchen",11.5753822,48.1371079
"GEIERSTHAL",12.976462,49.047945,"Bavaria","Muenchen",11.5753822,48.1371079
"KOLLNBURG",12.861563,49.047848,"Bavaria","Muenchen",11.5753822,48.1371079
"PATERSDORF",12.985339,49.015049,"Bavaria","Muenchen",11.5753822,48.1371079
"STRASSKIRCHEN",12.723701,48.830251,"Bavaria","Muenchen",11.5753822,48.1371079
"NIEDERWINKLING",12.797548,48.886923,"Bavaria","Muenchen",11.5753822,48.1371079
"HAARBACH",13.149196,48.502281,"Bavaria","Muenchen",11.5753822,48.1371079
"WALLERFING",12.880439,48.684111,"Bavaria","Muenchen",11.5753822,48.1371079
"KOEDITZ",11.848635,50.331997,"Bavaria","Muenchen",11.5753822,48.1371079
"RUGENDORF",11.461437,50.200404,"Bavaria","Muenchen",11.5753822,48.1371079
"HUMMELTAL",11.504726,49.896162,"Bavaria","Muenchen",11.5753822,48.1371079
"KASTL1",11.896759,49.830863,"Bavaria","Muenchen",11.5753822,48.1371079
"BAD ALEXANDERSBAD",12.015655,50.015409,"Bavaria","Muenchen",11.5753822,48.1371079
"RIPPERSHAUSEN",10.348448,50.605071,"Thuringia","Erfurt",11.0287364,50.9777974
"MARTINRODA",10.887983,50.723154,"Thuringia","Erfurt",11.0287364,50.9777974
"SCHMIEDEFELD AM RENNSTEIG",10.813173,50.607481,"Thuringia","Erfurt",11.0287364,50.9777974
"REICHMANNSDORF",11.260281,50.548042,"Thuringia","Erfurt",11.0287364,50.9777974
"DOELLSTAEDT",10.816198,51.082162,"Thuringia","Erfurt",11.0287364,50.9777974
"GIERSTAEDT",10.827866,51.043617,"Thuringia","Erfurt",11.0287364,50.9777974
"RINGLEBEN1",10.953632,51.104478,"Thuringia","Erfurt",11.0287364,50.9777974
"NOEDA",11.017882,51.069624,"Thuringia","Erfurt",11.0287364,50.9777974
"DANKMARSHAUSEN",10.015056,50.924356,"Thuringia","Erfurt",11.0287364,50.9777974
"LICHTENBERG/ERZGEB.",13.431301,50.829739,"Saxony","Dresden",13.7381437,51.0493286
"BRIESKOW FINKENHEERD",14.576398,52.251075,"Brandenburg","Potsdam",13.0591397,52.4009309
"KUESTRINER VORLAND",14.552526,52.549931,"Brandenburg","Potsdam",13.0591397,52.4009309
"EGESTORF",10.063283,53.194675,"Lower Saxony","Hannover",9.7385532,52.3744779
"BARENDORF",10.521495,53.228804,"Lower Saxony","Hannover",9.7385532,52.3744779
"EMBSEN",10.344803,53.175557,"Lower Saxony","Hannover",9.7385532,52.3744779
"SAUENSIEK",9.599388,53.379351,"Lower Saxony","Hannover",9.7385532,52.3744779
"FRIEDRICHSKOOG",8.89741,54.013926,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"SCHWALMTAL1",6.273039,51.214603,"North Rhine-Westphalia","Duesseldorf",6.7763137,51.2254018
"GEHRDE",8.007409,52.577704,"Lower Saxony","Hannover",9.7385532,52.3744779
"GEFELL1",6.911168,50.238523,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"RUEDESHEIM",7.812868,49.845274,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"HOPPSTAEDTEN WEIERSBACH",7.195599,49.616964,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"WEITERSBURG",7.598656,50.414045,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"WINNINGEN",7.517828,50.316438,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"BROHL LUETZING",7.324462,50.484397,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"GAIBERG",8.750258,49.366268,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"GLATTEN",8.51346,48.443793,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SCHECHINGEN",9.917603,48.87361,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"DOERZBACH",9.706625,49.383492,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"AHORN",9.540368,49.501528,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ESCHELBRONN",8.867647,49.320344,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"LOBBACH",8.888514,49.376151,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"OSTELSHEIM",8.851153,48.727607,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"BERGHAUPTEN",7.987138,48.407309,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"SASBACHWALDEN",8.125871,48.618538,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"HERRISCHRIED",8.001829,47.665518,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"MEMMINGERBERG",10.208405,47.987719,"Bavaria","Muenchen",11.5753822,48.1371079
"BACHHAGEL",10.321505,48.632815,"Bavaria","Muenchen",11.5753822,48.1371079
"OBERTRUBACH",11.349238,49.695052,"Bavaria","Muenchen",11.5753822,48.1371079
"KIRCHEHRENBACH",11.144989,49.733627,"Bavaria","Muenchen",11.5753822,48.1371079
"LANGFURTH",10.452236,49.099235,"Bavaria","Muenchen",11.5753822,48.1371079
"FENSTERBACH",12.041425,49.411206,"Bavaria","Muenchen",11.5753822,48.1371079
"PRACKENBACH",12.827707,49.094586,"Bavaria","Muenchen",11.5753822,48.1371079
"FEILITZSCH",11.935054,50.36188,"Bavaria","Muenchen",11.5753822,48.1371079
"AHORN1",10.952243,50.236693,"Bavaria","Muenchen",11.5753822,48.1371079
"JUDENBACH",11.219879,50.395551,"Thuringia","Erfurt",11.0287364,50.9777974
"KIST",9.844814,49.744374,"Bavaria","Muenchen",11.5753822,48.1371079
"WARTMANNSROTH",9.787031,50.166472,"Bavaria","Muenchen",11.5753822,48.1371079
"GEFELL",11.859201,50.438394,"Thuringia","Erfurt",11.0287364,50.9777974
"GROSSOLBERSDORF",13.087894,50.692693,"Saxony","Dresden",13.7381437,51.0493286
"NEUHAUSEN/ERZGEB.",13.466661,50.674028,"Saxony","Dresden",13.7381437,51.0493286
"WEISSENBORN/ERZGEB.",13.400964,50.871319,"Saxony","Dresden",13.7381437,51.0493286
"BEETZSEE",12.537066,52.461693,"Brandenburg","Potsdam",13.0591397,52.4009309
"BURGDORF",10.008766,52.446741,"Lower Saxony","Hannover",9.7385532,52.3744779
"HUSUM1",9.252157,52.565208,"Lower Saxony","Hannover",9.7385532,52.3744779
"STEINWENDEN",7.52831,49.456174,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"ELLERSTADT",8.258852,49.461405,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"BOLANDEN",8.011508,49.639149,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"HANHOFEN",8.343256,49.316341,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"ELMSTEIN",7.935377,49.352178,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"NUSSDORF A.INN",12.156562,47.742574,"Bavaria","Muenchen",11.5753822,48.1371079
"EGGLHAM",13.055707,48.529385,"Bavaria","Muenchen",11.5753822,48.1371079
"HAIMING",12.88758,48.21297,"Bavaria","Muenchen",11.5753822,48.1371079
"BERNGAU",11.397662,49.25171,"Bavaria","Muenchen",11.5753822,48.1371079
"ALBERTSHOFEN",10.158976,49.770836,"Bavaria","Muenchen",11.5753822,48.1371079
"KAULSDORF",11.429182,50.622706,"Thuringia","Erfurt",11.0287364,50.9777974
"POPPENHAUSEN (WASSERKUPPE)",9.869238,50.489438,"Hesse","Wiesbaden",8.2416556,50.0820384
"NUESTTAL",9.845847,50.637007,"Hesse","Wiesbaden",8.2416556,50.0820384
"FRIEDEWALD",9.856377,50.882439,"Hesse","Wiesbaden",8.2416556,50.0820384
"HERLESHAUSEN",10.161532,51.006221,"Hesse","Wiesbaden",8.2416556,50.0820384
"RINGGAU",10.092751,51.093843,"Hesse","Wiesbaden",8.2416556,50.0820384
"BOFFZEN",9.398506,51.750399,"Lower Saxony","Hannover",9.7385532,52.3744779
"BUEDDENSTEDT",11.019372,52.17037,"Lower Saxony","Hannover",9.7385532,52.3744779
"SCHOENWOELKAU",12.497265,51.496502,"Saxony","Dresden",13.7381437,51.0493286
"SCHLIEBEN",13.384798,51.722303,"Brandenburg","Potsdam",13.0591397,52.4009309
"SIEGBACH",8.417402,50.734708,"Hesse","Wiesbaden",8.2416556,50.0820384
"BAD SALZSCHLIRF",9.509294,50.623014,"Hesse","Wiesbaden",8.2416556,50.0820384
"WUELKNITZ",13.392856,51.369129,"Saxony","Dresden",13.7381437,51.0493286
"DORFHAIN",13.562036,50.935552,"Saxony","Dresden",13.7381437,51.0493286
"LUCKA",12.331368,51.097963,"Thuringia","Erfurt",11.0287364,50.9777974
"TREBEN",12.453536,51.053212,"Thuringia","Erfurt",11.0287364,50.9777974
"ROSITZ",12.367928,51.018533,"Thuringia","Erfurt",11.0287364,50.9777974
"KOHREN SAHLIS",12.60504,51.017038,"Saxony","Dresden",13.7381437,51.0493286
"NAUNDORF",13.106636,51.257096,"Saxony","Dresden",13.7381437,51.0493286
"DOMMITZSCH",12.883596,51.639733,"Saxony","Dresden",13.7381437,51.0493286
"OBHAUSEN",11.65471,51.39138,"Saxony-Anhalt","Magdeburg",11.6399609,52.1315889
"HARRA",11.682823,50.417431,"Thuringia","Erfurt",11.0287364,50.9777974
"MULDA/SA.",13.407333,50.808848,"Saxony","Dresden",13.7381437,51.0493286
"FRIESACK",12.579825,52.73771,"Brandenburg","Potsdam",13.0591397,52.4009309
"VIERLINDEN",14.27109,52.522048,"Brandenburg","Potsdam",13.0591397,52.4009309
"MEYENBURG",12.241387,53.31502,"Brandenburg","Potsdam",13.0591397,52.4009309
"SCHLAGSDORF",10.824221,53.730826,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"TELDAU",10.802537,53.330132,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"BAD WILSNACK",11.948256,52.954958,"Brandenburg","Potsdam",13.0591397,52.4009309
"DOHREN",9.70182,53.305306,"Lower Saxony","Hannover",9.7385532,52.3744779
"ASENDORF",9.979301,53.289989,"Lower Saxony","Hannover",9.7385532,52.3744779
"DRESTEDT",9.773823,53.327674,"Lower Saxony","Hannover",9.7385532,52.3744779
"BARUM",10.408796,53.351294,"Lower Saxony","Hannover",9.7385532,52.3744779
"SUEDERGELLERSEN",10.296816,53.20854,"Lower Saxony","Hannover",9.7385532,52.3744779
"ESTORF",9.203619,53.576153,"Lower Saxony","Hannover",9.7385532,52.3744779
"BALJE",9.133598,53.831509,"Lower Saxony","Hannover",9.7385532,52.3744779
"OEDERQUART",9.239116,53.804718,"Lower Saxony","Hannover",9.7385532,52.3744779
"DOLLERN",9.544405,53.54059,"Lower Saxony","Hannover",9.7385532,52.3744779
"OSTEN",9.188167,53.694162,"Lower Saxony","Hannover",9.7385532,52.3744779
"NEUENKIRCHEN5",8.893851,53.777163,"Lower Saxony","Hannover",9.7385532,52.3744779
"NORDLEDA",8.834004,53.763622,"Lower Saxony","Hannover",9.7385532,52.3744779
"HOLLNSETH",9.103115,53.589311,"Lower Saxony","Hannover",9.7385532,52.3744779
"IHLIENWORTH",8.916402,53.74069,"Lower Saxony","Hannover",9.7385532,52.3744779
"STEINAU",8.886576,53.683196,"Lower Saxony","Hannover",9.7385532,52.3744779
"BUELKAU",8.979034,53.747225,"Lower Saxony","Hannover",9.7385532,52.3744779
"BELUM",8.994205,53.816223,"Lower Saxony","Hannover",9.7385532,52.3744779
"OBERNDORF",9.145492,53.751967,"Lower Saxony","Hannover",9.7385532,52.3744779
"STAPELFELD",10.220756,53.606585,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HAMMOOR",10.322497,53.713776,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"JERSBEK",10.22162,53.741287,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"BLOMBERG",7.558372,53.575775,"Lower Saxony","Hannover",9.7385532,52.3744779
"POHLE",9.341642,52.265412,"Lower Saxony","Hannover",9.7385532,52.3744779
"NEUKIRCHEN2",9.342803,50.871054,"Hesse","Wiesbaden",8.2416556,50.0820384
"BORNE",11.555993,51.949545,"Saxony-Anhalt","Magdeburg",11.6399609,52.1315889
"FRESENBURG",7.300842,52.884513,"Lower Saxony","Hannover",9.7385532,52.3744779
"SUSTRUM",7.28378,52.911212,"Lower Saxony","Hannover",9.7385532,52.3744779
"DOHREN1",7.584082,52.64514,"Lower Saxony","Hannover",9.7385532,52.3744779
"ANDERVENNE",7.570871,52.508973,"Lower Saxony","Hannover",9.7385532,52.3744779
"SANKT JOHANN",8.016253,49.867897,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"SPABRUECKEN",7.712827,49.899687,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"LIMBACH1",7.54271,49.741531,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"NIEDERWOERRESBACH",7.335887,49.768772,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"STIPSHAUSEN",7.292212,49.849097,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"BRUECKEN",7.111323,49.637723,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"NIEDERWERTH",7.606899,50.395743,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"HILGERT",7.689004,50.455738,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"LEUTEROD",7.819322,50.494222,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"KLEINMAISCHEID",7.606314,50.512183,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"NOERTERSHAUSEN",7.480618,50.225001,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"KAMP BORNHOFEN",7.622901,50.22497,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"HERSCHBACH (OBERWESTERWALD)",7.926335,50.505286,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"SALZ",7.958497,50.508872,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"WALLMEROD",7.951821,50.4852,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"EBERNHAHN",7.770032,50.472175,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"MOGENDORF",7.760042,50.493943,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"STAUDT",7.827296,50.465019,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"GEMUENDEN1",8.017015,50.558177,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"LIEBENSCHEID",8.094292,50.695669,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"OBERZISSEN",7.199295,50.453292,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"BELL",7.232896,50.387486,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"RIEDEN",7.176587,50.395085,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"DUENGENHEIM",7.170312,50.258803,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"HERSCHWEILER PETTERSHEIM",7.34879,49.476474,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"KROEPPEN",7.529534,49.15136,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"BOBENHEIM AM BERG",8.152156,49.524001,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"FREISBACH",8.270735,49.272207,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"NIEDERKIRCHEN",7.696361,49.578322,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"KRICKENBACH",7.666436,49.362893,"Rhineland-Palatinate","Mainz",8.2762513,50.0012314
"BUEHLERZELL",9.918872,49.003231,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"LIMBACH3",9.211652,49.461025,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"UNTERREICHENBACH",8.708148,48.825928,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"WITTLINGEN",7.648466,47.65692,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"WALTING",11.300455,48.912008,"Bavaria","Muenchen",11.5753822,48.1371079
"EGMATING",11.797215,48.004623,"Bavaria","Muenchen",11.5753822,48.1371079
"ADELSRIED",10.719444,48.425522,"Bavaria","Muenchen",11.5753822,48.1371079
"HORGAU",10.683894,48.394913,"Bavaria","Muenchen",11.5753822,48.1371079
"REHLING",10.924886,48.486862,"Bavaria","Muenchen",11.5753822,48.1371079
"URSBERG",10.444326,48.265505,"Bavaria","Muenchen",11.5753822,48.1371079
"OBERNDORF A.LECH",10.867317,48.672063,"Bavaria","Muenchen",11.5753822,48.1371079
"WESTENDORF",10.836618,48.5734,"Bavaria","Muenchen",11.5753822,48.1371079
"IGLING",10.805609,48.073414,"Bavaria","Muenchen",11.5753822,48.1371079
"LANGENNEUFNACH",10.605163,48.265334,"Bavaria","Muenchen",11.5753822,48.1371079
"WALKERTSHOFEN",10.590225,48.226006,"Bavaria","Muenchen",11.5753822,48.1371079
"UNTERDIESSEN",10.829181,47.979931,"Bavaria","Muenchen",11.5753822,48.1371079
"WEIDENSTETTEN",9.997084,48.552147,"Baden-Wuerttemberg","Stuttgart",9.1800132,48.7784485
"ZIERTHEIM",10.39664,48.654111,"Bavaria","Muenchen",11.5753822,48.1371079
"GREMSDORF",10.836116,49.697348,"Bavaria","Muenchen",11.5753822,48.1371079
"ADELSHOFEN1",10.175,49.439981,"Bavaria","Muenchen",11.5753822,48.1371079
"GEBSATTEL",10.202752,49.351657,"Bavaria","Muenchen",11.5753822,48.1371079
"INSINGEN",10.164123,49.302953,"Bavaria","Muenchen",11.5753822,48.1371079
"MOENCHSROTH",10.361003,49.020359,"Bavaria","Muenchen",11.5753822,48.1371079
